Event_ID,Session_ID,Funnel_Step,Step_Number,Event_Time,Restaurant_Name,Cuisine,Order_Value,Payment_Method,Delivery_Time_Mins
EVT2008,SES1283,Menu Opened,3,2024-08-02 00:04:00,Dominos,Pizza,,,
EVT2009,SES1283,Item Added to Cart,4,2024-08-02 00:09:00,McDonalds,Biryani,,,
EVT2010,SES1283,Order Placed,5,2024-08-02 00:11:00,Paradise Biryani,Biryani,165.19,,
EVT2011,SES1284,App Opened,1,2024-10-01 00:03:00,,,,,
EVT2012,SES1284,Restaurant Viewed,2,2024-10-01 00:04:00,Burger King,Beverages,,,
EVT2013,SES1284,Menu Opened,3,2024-10-01 00:04:00,Burger King,Desserts,,,
EVT2014,SES1285,App Opened,1,2024-03-14 00:03:00,,,,,
EVT2015,SES1285,Restaurant Viewed,2,2024-03-14 00:02:00,Burger King,Pizza,,,
EVT2016,SES1285,Item Added to Cart,4,2024-03-14 00:06:00,Burger King,Biryani,,,
EVT2017,SES1285,Order Placed,5,2024-03-14 00:08:00,Barbeque Nation,Pizza,715.47,,
EVT2018,SES1286,App Opened,1,2024-10-19 00:01:00,,,,,
EVT2019,SES1286,Item Added to Cart,4,2024-10-19 00:07:00,McDonalds,Pizza,,,
EVT2020,SES1287,App Opened,1,2024-07-03 00:00:00,,,,,
EVT2021,SES1287,Restaurant Viewed,2,2024-07-03 00:05:00,Barbeque Nation,Pizza,,,
EVT2022,SES1287,Menu Opened,3,2024-07-03 00:04:00,McDonalds,Chinese,,,
EVT2023,SES1287,Item Added to Cart,4,2024-07-03 00:09:00,McDonalds,North Indian,,,
EVT2024,SES1287,Order Delivered,7,2024-07-03 00:14:00,Dominos,Chinese,569.03,UPI,58
EVT2025,SES1288,App Opened,1,2024-08-28 00:03:00,,,,,
EVT2026,SES1288,Restaurant Viewed,2,2024-08-28 00:05:00,Haldirams,Beverages,,,
EVT2027,SES1288,Menu Opened,3,2024-08-28 00:04:00,Box8,Biryani,,,
EVT2028,SES1288,Payment Completed,6,2024-08-28 00:11:00,Dominos,South Indian,299.31,Debit Card,
EVT2029,SES1289,App Opened,1,2024-01-09 00:02:00,,,,,
EVT2030,SES1289,Restaurant Viewed,2,2024-01-09 00:04:00,Paradise Biryani,Beverages,,,
EVT2031,SES1289,Menu Opened,3,2024-01-09 00:06:00,Barbeque Nation,Fast Food,,,
EVT2032,SES1290,App Opened,1,2024-12-02 00:00:00,,,,,
EVT2033,SES1290,Restaurant Viewed,2,2024-12-02 00:02:00,McDonalds,Desserts,,,
EVT2034,SES1290,Order Placed,5,2024-12-02 00:11:00,Burger King,Pizza,495.86,,
EVT2035,SES1291,App Opened,1,2024-06-29 00:00:00,,,,,
EVT2036,SES1291,Restaurant Viewed,2,2024-06-29 00:05:00,Dominos,Biryani,,,
EVT2037,SES1292,App Opened,1,2024-04-03 00:02:00,,,,,
EVT2038,SES1292,Menu Opened,3,2024-04-03 00:06:00,Wow Momo,Desserts,,,
EVT2039,SES1292,Order Placed,5,2024-04-03 00:09:00,Burger King,Fast Food,680.6,,
EVT2040,SES1292,Payment Completed,6,2024-04-03 00:13:00,Box8,Fast Food,287.65,UPI,
EVT2041,SES1293,App Opened,1,2024-04-13 00:03:00,,,,,
EVT2042,SES1293,Restaurant Viewed,2,2024-04-13 00:04:00,Box8,Chinese,,,
EVT2043,SES1293,Menu Opened,3,2024-04-13 00:06:00,Dominos,Biryani,,,
EVT2044,SES1293,Item Added to Cart,4,2024-04-13 00:06:00,Haldirams,Biryani,,,
EVT2045,SES1293,Payment Completed,6,2024-04-13 00:13:00,Barbeque Nation,North Indian,389.83,UPI,
EVT2046,SES1293,Order Delivered,7,2024-04-13 00:13:00,Paradise Biryani,Biryani,645.39,Wallet,55
EVT2047,SES1294,App Opened,1,2024-09-20 00:00:00,,,,,
EVT2048,SES1294,Restaurant Viewed,2,2024-09-20 00:03:00,Haldirams,Desserts,,,
EVT2049,SES1294,Item Added to Cart,4,2024-09-20 00:07:00,Burger King,Beverages,,,
EVT2050,SES1294,Payment Completed,6,2024-09-20 00:13:00,Wow Momo,Desserts,776.17,UPI,
EVT2051,SES1295,App Opened,1,2024-11-27 00:02:00,,,,,
EVT2052,SES1295,Restaurant Viewed,2,2024-11-27 00:05:00,Paradise Biryani,Chinese,,,
EVT2053,SES1295,Item Added to Cart,4,2024-11-27 00:07:00,Wow Momo,Pizza,,,
EVT2054,SES1295,Payment Completed,6,2024-11-27 00:13:00,Faasos,Chinese,350.7,Cash on Delivery,
EVT2055,SES1295,Order Delivered,7,2024-11-27 00:15:00,Paradise Biryani,Fast Food,417.23,Cash on Delivery,49
EVT2056,SES1296,App Opened,1,2024-06-18 00:03:00,,,,,
EVT2057,SES1296,Restaurant Viewed,2,2024-06-18 00:02:00,Wow Momo,South Indian,,,
EVT2058,SES1296,Payment Completed,6,2024-06-18 00:12:00,McDonalds,Biryani,118.55,Cash on Delivery,
EVT2059,SES1296,Order Delivered,7,2024-06-18 00:12:00,Chai Point,Beverages,684.22,UPI,23
EVT2060,SES1297,App Opened,1,2024-08-13 00:00:00,,,,,
EVT2061,SES1297,Restaurant Viewed,2,2024-08-13 00:02:00,Barbeque Nation,Beverages,,,
EVT2062,SES1297,Order Placed,5,2024-08-13 00:08:00,Haldirams,Chinese,484.68,,
EVT2063,SES1297,Order Delivered,7,2024-08-13 00:13:00,Barbeque Nation,Biryani,597.78,UPI,51
EVT2064,SES1298,App Opened,1,2024-09-11 00:01:00,,,,,
EVT2065,SES1298,Restaurant Viewed,2,2024-09-11 00:02:00,McDonalds,South Indian,,,
EVT2066,SES1298,Menu Opened,3,2024-09-11 00:05:00,Haldirams,South Indian,,,
EVT2067,SES1298,Order Delivered,7,2024-09-11 00:12:00,Barbeque Nation,Desserts,428.28,Credit Card,35
EVT2068,SES1299,App Opened,1,2024-08-05 00:02:00,,,,,
EVT2069,SES1300,App Opened,1,2024-05-30 00:01:00,,,,,
EVT2070,SES1300,Restaurant Viewed,2,2024-05-30 00:03:00,Chai Point,Beverages,,,
EVT2071,SES1300,Menu Opened,3,2024-05-30 00:04:00,Box8,Beverages,,,
EVT2072,SES1300,Item Added to Cart,4,2024-05-30 00:08:00,Wow Momo,Desserts,,,
EVT2073,SES1300,Payment Completed,6,2024-05-30 00:13:00,Wow Momo,Chinese,100.14,Cash on Delivery,
EVT2074,SES1300,Order Delivered,7,2024-05-30 00:15:00,Burger King,Biryani,104.54,Wallet,48
EVT2075,SES1301,App Opened,1,2024-05-31 00:02:00,,,,,
EVT2076,SES1301,Menu Opened,3,2024-05-31 00:07:00,Barbeque Nation,North Indian,,,
EVT2077,SES1302,App Opened,1,2024-12-19 00:03:00,,,,,
EVT2078,SES1302,Restaurant Viewed,2,2024-12-19 00:03:00,McDonalds,Fast Food,,,
EVT2079,SES1302,Order Delivered,7,2024-12-19 00:14:00,Wow Momo,South Indian,739.64,Cash on Delivery,44
EVT2080,SES1303,App Opened,1,2024-06-29 00:01:00,,,,,
EVT2081,SES1303,Restaurant Viewed,2,2024-06-29 00:04:00,McDonalds,Fast Food,,,
EVT2082,SES1303,Order Delivered,7,2024-06-29 00:12:00,McDonalds,Pizza,149.51,UPI,51
EVT2083,SES1304,App Opened,1,2024-12-09 00:03:00,,,,,
EVT2084,SES1304,Restaurant Viewed,2,2024-12-09 00:03:00,Haldirams,South Indian,,,
EVT2085,SES1304,Item Added to Cart,4,2024-12-09 00:09:00,Wow Momo,South Indian,,,
EVT2086,SES1304,Order Placed,5,2024-12-09 00:10:00,Dominos,North Indian,689.7,,
EVT2087,SES1304,Payment Completed,6,2024-12-09 00:12:00,Box8,North Indian,744.96,Debit Card,
EVT2088,SES1304,Order Delivered,7,2024-12-09 00:15:00,Wow Momo,Chinese,791.99,Wallet,55
EVT2089,SES1305,App Opened,1,2024-03-14 00:02:00,,,,,
EVT2090,SES1305,Restaurant Viewed,2,2024-03-14 00:04:00,Haldirams,Pizza,,,
EVT2091,SES1305,Order Delivered,7,2024-03-14 00:12:00,Dominos,Pizza,103.93,Credit Card,20
EVT2092,SES1306,App Opened,1,2024-11-26 00:03:00,,,,,
EVT2093,SES1306,Restaurant Viewed,2,2024-11-26 00:02:00,Paradise Biryani,Chinese,,,
EVT2094,SES1306,Order Delivered,7,2024-11-26 00:13:00,Box8,Beverages,440.61,Debit Card,59
EVT2095,SES1307,App Opened,1,2024-03-19 00:01:00,,,,,
EVT2096,SES1307,Menu Opened,3,2024-03-19 00:07:00,Dominos,South Indian,,,
EVT2097,SES1307,Item Added to Cart,4,2024-03-19 00:08:00,Dominos,South Indian,,,
EVT2098,SES1307,Payment Completed,6,2024-03-19 00:12:00,Burger King,Pizza,671.36,Debit Card,
EVT2099,SES1308,App Opened,1,2024-10-20 00:02:00,,,,,
EVT2100,SES1308,Restaurant Viewed,2,2024-10-20 00:03:00,Barbeque Nation,South Indian,,,
EVT2101,SES1308,Menu Opened,3,2024-10-20 00:05:00,Faasos,Biryani,,,
EVT2102,SES1308,Item Added to Cart,4,2024-10-20 00:06:00,Faasos,South Indian,,,
EVT2103,SES1309,App Opened,1,2024-11-28 00:00:00,,,,,
EVT2104,SES1309,Restaurant Viewed,2,2024-11-28 00:04:00,Haldirams,Fast Food,,,
EVT2105,SES1309,Item Added to Cart,4,2024-11-28 00:07:00,Faasos,Fast Food,,,
EVT2106,SES1310,App Opened,1,2024-04-05 00:00:00,,,,,
EVT2107,SES1310,Menu Opened,3,2024-04-05 00:04:00,Paradise Biryani,South Indian,,,
EVT2108,SES1310,Order Delivered,7,2024-04-05 00:15:00,McDonalds,Biryani,600.8,UPI,22
EVT2109,SES1311,App Opened,1,2024-05-13 00:01:00,,,,,
EVT2110,SES1311,Restaurant Viewed,2,2024-05-13 00:05:00,Chai Point,Biryani,,,
EVT2111,SES1311,Order Placed,5,2024-05-13 00:08:00,Burger King,Pizza,464.61,,
EVT2112,SES1312,App Opened,1,2024-09-08 00:03:00,,,,,
EVT2113,SES1312,Restaurant Viewed,2,2024-09-08 00:05:00,McDonalds,Desserts,,,
EVT2114,SES1312,Order Placed,5,2024-09-08 00:08:00,Box8,Fast Food,333.29,,
EVT2115,SES1313,App Opened,1,2024-03-29 00:00:00,,,,,
EVT2116,SES1313,Restaurant Viewed,2,2024-03-29 00:03:00,Wow Momo,North Indian,,,
EVT2117,SES1313,Item Added to Cart,4,2024-03-29 00:07:00,Burger King,South Indian,,,
EVT2118,SES1313,Order Placed,5,2024-03-29 00:11:00,McDonalds,Biryani,111.48,,
EVT2119,SES1314,App Opened,1,2024-06-26 00:02:00,,,,,
EVT2120,SES1314,Restaurant Viewed,2,2024-06-26 00:05:00,Chai Point,South Indian,,,
EVT2121,SES1314,Item Added to Cart,4,2024-06-26 00:07:00,Chai Point,Fast Food,,,
EVT2122,SES1315,App Opened,1,2024-03-21 00:02:00,,,,,
EVT2123,SES1315,Menu Opened,3,2024-03-21 00:05:00,Faasos,Biryani,,,
EVT2124,SES1315,Item Added to Cart,4,2024-03-21 00:06:00,Burger King,Fast Food,,,
EVT2125,SES1316,App Opened,1,2024-04-12 00:01:00,,,,,
EVT2126,SES1316,Order Delivered,7,2024-04-12 00:13:00,Burger King,Pizza,582.81,Cash on Delivery,27
EVT2127,SES1317,App Opened,1,2024-10-10 00:00:00,,,,,
EVT2128,SES1317,Restaurant Viewed,2,2024-10-10 00:05:00,Barbeque Nation,South Indian,,,
EVT2129,SES1317,Menu Opened,3,2024-10-10 00:07:00,Chai Point,North Indian,,,
EVT2130,SES1317,Payment Completed,6,2024-10-10 00:11:00,Wow Momo,Chinese,555.15,Wallet,
EVT2131,SES1317,Order Delivered,7,2024-10-10 00:14:00,Burger King,Fast Food,754.8,Wallet,41
EVT2132,SES1318,App Opened,1,2024-02-14 00:02:00,,,,,
EVT2133,SES1319,App Opened,1,2024-07-29 00:00:00,,,,,
EVT2134,SES1319,Menu Opened,3,2024-07-29 00:06:00,Faasos,Beverages,,,
EVT2135,SES1319,Item Added to Cart,4,2024-07-29 00:08:00,McDonalds,Desserts,,,
EVT2136,SES1320,App Opened,1,2024-11-24 00:02:00,,,,,
EVT2137,SES1320,Item Added to Cart,4,2024-11-24 00:07:00,Faasos,Biryani,,,
EVT2138,SES1321,App Opened,1,2024-10-09 00:02:00,,,,,
EVT2139,SES1321,Order Placed,5,2024-10-09 00:10:00,Barbeque Nation,Chinese,399.54,,
EVT2140,SES1321,Payment Completed,6,2024-10-09 00:10:00,Chai Point,North Indian,775.44,Cash on Delivery,
EVT2141,SES1322,App Opened,1,2024-09-22 00:03:00,,,,,
EVT2142,SES1322,Restaurant Viewed,2,2024-09-22 00:02:00,Barbeque Nation,Fast Food,,,
EVT2143,SES1322,Order Placed,5,2024-09-22 00:10:00,Barbeque Nation,Beverages,171.6,,
EVT2144,SES1322,Order Delivered,7,2024-09-22 00:12:00,Haldirams,South Indian,551.31,Credit Card,52
EVT2145,SES1323,App Opened,1,2024-12-29 00:02:00,,,,,
EVT2146,SES1323,Restaurant Viewed,2,2024-12-29 00:03:00,Burger King,Biryani,,,
EVT2147,SES1323,Item Added to Cart,4,2024-12-29 00:08:00,Faasos,North Indian,,,
EVT2148,SES1323,Order Delivered,7,2024-12-29 00:15:00,Dominos,South Indian,250.62,Debit Card,56
EVT2149,SES1324,App Opened,1,2024-05-08 00:03:00,,,,,
EVT2150,SES1324,Restaurant Viewed,2,2024-05-08 00:05:00,Barbeque Nation,Chinese,,,
EVT2151,SES1324,Menu Opened,3,2024-05-08 00:06:00,Paradise Biryani,Desserts,,,
EVT2152,SES1325,App Opened,1,2024-06-04 00:02:00,,,,,
EVT2153,SES1325,Restaurant Viewed,2,2024-06-04 00:03:00,Box8,North Indian,,,
EVT2154,SES1325,Menu Opened,3,2024-06-04 00:05:00,Paradise Biryani,Fast Food,,,
EVT2155,SES1326,App Opened,1,2024-10-24 00:00:00,,,,,
EVT2156,SES1327,App Opened,1,2024-01-22 00:00:00,,,,,
EVT2157,SES1327,Menu Opened,3,2024-01-22 00:04:00,Box8,Beverages,,,
EVT2158,SES1327,Order Delivered,7,2024-01-22 00:14:00,Haldirams,Fast Food,255.01,Debit Card,34
EVT2159,SES1328,App Opened,1,2024-04-17 00:00:00,,,,,
EVT2160,SES1328,Restaurant Viewed,2,2024-04-17 00:05:00,Wow Momo,Fast Food,,,
EVT2161,SES1328,Menu Opened,3,2024-04-17 00:04:00,Paradise Biryani,Beverages,,,
EVT2162,SES1329,App Opened,1,2024-11-17 00:01:00,,,,,
EVT2163,SES1329,Menu Opened,3,2024-11-17 00:07:00,Box8,Chinese,,,
EVT2164,SES1329,Order Delivered,7,2024-11-17 00:15:00,Wow Momo,Chinese,494.73,Credit Card,31
EVT2165,SES1330,App Opened,1,2024-07-26 00:00:00,,,,,
EVT2166,SES1330,Restaurant Viewed,2,2024-07-26 00:05:00,Barbeque Nation,Beverages,,,
EVT2167,SES1330,Item Added to Cart,4,2024-07-26 00:06:00,Wow Momo,North Indian,,,
EVT2168,SES1330,Order Delivered,7,2024-07-26 00:15:00,Wow Momo,Fast Food,171.77,Wallet,35
EVT2169,SES1331,App Opened,1,2024-08-13 00:00:00,,,,,
EVT2170,SES1331,Restaurant Viewed,2,2024-08-13 00:04:00,Box8,South Indian,,,
EVT2171,SES1331,Item Added to Cart,4,2024-08-13 00:08:00,Chai Point,Desserts,,,
EVT2172,SES1332,App Opened,1,2024-11-06 00:01:00,,,,,
EVT2173,SES1332,Order Delivered,7,2024-11-06 00:12:00,Box8,Fast Food,565.21,Cash on Delivery,44
EVT2174,SES1333,App Opened,1,2024-03-07 00:01:00,,,,,
EVT2175,SES1333,Restaurant Viewed,2,2024-03-07 00:04:00,Dominos,Pizza,,,
EVT2176,SES1333,Menu Opened,3,2024-03-07 00:06:00,Burger King,Desserts,,,
EVT2177,SES1333,Item Added to Cart,4,2024-03-07 00:09:00,Paradise Biryani,Chinese,,,
EVT2178,SES1333,Payment Completed,6,2024-03-07 00:11:00,Wow Momo,Biryani,494.1,Wallet,
EVT2179,SES1334,App Opened,1,2024-05-03 00:01:00,,,,,
EVT2180,SES1334,Restaurant Viewed,2,2024-05-03 00:04:00,Chai Point,Beverages,,,
EVT2181,SES1334,Menu Opened,3,2024-05-03 00:05:00,Barbeque Nation,Biryani,,,
EVT2182,SES1335,App Opened,1,2024-03-13 00:01:00,,,,,
EVT2183,SES1335,Restaurant Viewed,2,2024-03-13 00:03:00,Burger King,North Indian,,,
EVT2184,SES1335,Payment Completed,6,2024-03-13 00:10:00,Paradise Biryani,Pizza,282.92,Wallet,
EVT2185,SES1336,App Opened,1,2024-08-02 00:01:00,,,,,
EVT2186,SES1336,Menu Opened,3,2024-08-02 00:04:00,Dominos,Beverages,,,
EVT2187,SES1336,Payment Completed,6,2024-08-02 00:11:00,Barbeque Nation,South Indian,777.28,UPI,
EVT2188,SES1337,App Opened,1,2024-03-22 00:00:00,,,,,
EVT2189,SES1337,Restaurant Viewed,2,2024-03-22 00:04:00,Barbeque Nation,Beverages,,,
EVT2190,SES1338,App Opened,1,2024-09-11 00:03:00,,,,,
EVT2191,SES1338,Restaurant Viewed,2,2024-09-11 00:04:00,Haldirams,North Indian,,,
EVT2192,SES1338,Order Placed,5,2024-09-11 00:11:00,Haldirams,Pizza,271.01,,
EVT2193,SES1338,Payment Completed,6,2024-09-11 00:11:00,Chai Point,Biryani,174.89,UPI,
EVT2194,SES1339,App Opened,1,2024-04-20 00:01:00,,,,,
EVT2195,SES1339,Restaurant Viewed,2,2024-04-20 00:02:00,Chai Point,Pizza,,,
EVT2196,SES1339,Item Added to Cart,4,2024-04-20 00:08:00,Box8,Desserts,,,
EVT2197,SES1339,Payment Completed,6,2024-04-20 00:12:00,Chai Point,Chinese,712.08,Credit Card,
EVT2198,SES1340,App Opened,1,2024-11-01 00:03:00,,,,,
EVT2199,SES1340,Menu Opened,3,2024-11-01 00:06:00,Faasos,Beverages,,,
EVT2200,SES1340,Item Added to Cart,4,2024-11-01 00:07:00,Dominos,Biryani,,,
EVT2201,SES1341,App Opened,1,2024-08-08 00:01:00,,,,,
EVT2202,SES1341,Restaurant Viewed,2,2024-08-08 00:04:00,Dominos,Fast Food,,,
EVT2203,SES1342,App Opened,1,2024-01-24 00:03:00,,,,,
EVT2204,SES1342,Restaurant Viewed,2,2024-01-24 00:02:00,Barbeque Nation,Biryani,,,
EVT2205,SES1342,Menu Opened,3,2024-01-24 00:07:00,Burger King,Fast Food,,,
EVT2206,SES1342,Item Added to Cart,4,2024-01-24 00:08:00,Wow Momo,Desserts,,,
EVT2207,SES1343,App Opened,1,2024-10-10 00:03:00,,,,,
EVT2208,SES1343,Menu Opened,3,2024-10-10 00:04:00,Barbeque Nation,Beverages,,,
EVT2209,SES1343,Item Added to Cart,4,2024-10-10 00:07:00,Faasos,Pizza,,,
EVT2210,SES1343,Payment Completed,6,2024-10-10 00:12:00,McDonalds,North Indian,764.2,UPI,
EVT2211,SES1344,App Opened,1,2024-05-23 00:02:00,,,,,
EVT2212,SES1345,App Opened,1,2024-06-22 00:01:00,,,,,
EVT2213,SES1345,Menu Opened,3,2024-06-22 00:05:00,Barbeque Nation,Chinese,,,
EVT2214,SES1345,Payment Completed,6,2024-06-22 00:11:00,Burger King,North Indian,688.75,Wallet,
EVT2215,SES1345,Order Delivered,7,2024-06-22 00:15:00,Chai Point,North Indian,193,Debit Card,21
EVT2216,SES1346,App Opened,1,2024-01-21 00:01:00,,,,,
EVT2217,SES1346,Restaurant Viewed,2,2024-01-21 00:02:00,Wow Momo,Desserts,,,
EVT2218,SES1346,Menu Opened,3,2024-01-21 00:06:00,Dominos,South Indian,,,
EVT2219,SES1346,Item Added to Cart,4,2024-01-21 00:09:00,Burger King,North Indian,,,
EVT2220,SES1347,App Opened,1,2024-09-22 00:03:00,,,,,
EVT2221,SES1347,Restaurant Viewed,2,2024-09-22 00:04:00,Paradise Biryani,Desserts,,,
EVT2222,SES1347,Menu Opened,3,2024-09-22 00:04:00,Barbeque Nation,Biryani,,,
EVT2223,SES1347,Order Placed,5,2024-09-22 00:11:00,Wow Momo,Biryani,389.26,,
EVT2224,SES1347,Payment Completed,6,2024-09-22 00:13:00,Faasos,Biryani,428.01,Wallet,
EVT2225,SES1348,App Opened,1,2024-11-09 00:03:00,,,,,
EVT2226,SES1349,App Opened,1,2024-06-21 00:01:00,,,,,
EVT2227,SES1349,Restaurant Viewed,2,2024-06-21 00:05:00,Box8,South Indian,,,
EVT2228,SES1349,Item Added to Cart,4,2024-06-21 00:06:00,Dominos,Chinese,,,
EVT2229,SES1349,Order Placed,5,2024-06-21 00:11:00,Box8,Pizza,140.4,,
EVT2230,SES1350,App Opened,1,2024-07-07 00:01:00,,,,,
EVT2231,SES1350,Restaurant Viewed,2,2024-07-07 00:05:00,Barbeque Nation,Desserts,,,
EVT2232,SES1350,Menu Opened,3,2024-07-07 00:06:00,McDonalds,North Indian,,,
EVT2233,SES1350,Item Added to Cart,4,2024-07-07 00:09:00,Burger King,Biryani,,,
EVT2234,SES1351,App Opened,1,2024-12-18 00:02:00,,,,,
EVT2235,SES1351,Menu Opened,3,2024-12-18 00:07:00,Chai Point,South Indian,,,
EVT2236,SES1351,Payment Completed,6,2024-12-18 00:11:00,Burger King,Chinese,454.36,UPI,
EVT2237,SES1351,Order Delivered,7,2024-12-18 00:15:00,Dominos,North Indian,717.56,Cash on Delivery,30
EVT2238,SES1352,App Opened,1,2024-10-23 00:03:00,,,,,
EVT2239,SES1352,Restaurant Viewed,2,2024-10-23 00:05:00,Wow Momo,North Indian,,,
EVT2240,SES1352,Menu Opened,3,2024-10-23 00:07:00,Barbeque Nation,Biryani,,,
EVT2241,SES1353,App Opened,1,2024-09-25 00:01:00,,,,,
EVT2242,SES1353,Item Added to Cart,4,2024-09-25 00:08:00,Chai Point,Beverages,,,
EVT2243,SES1353,Order Placed,5,2024-09-25 00:10:00,McDonalds,Chinese,457.55,,
EVT2244,SES1353,Order Delivered,7,2024-09-25 00:15:00,McDonalds,Chinese,418.76,UPI,39
EVT2245,SES1354,App Opened,1,2024-10-20 00:01:00,,,,,
EVT2246,SES1354,Restaurant Viewed,2,2024-10-20 00:05:00,Paradise Biryani,South Indian,,,
EVT2247,SES1354,Menu Opened,3,2024-10-20 00:07:00,Box8,Chinese,,,
EVT2248,SES1354,Item Added to Cart,4,2024-10-20 00:07:00,Paradise Biryani,North Indian,,,
EVT2249,SES1355,App Opened,1,2024-08-02 00:02:00,,,,,
EVT2250,SES1355,Restaurant Viewed,2,2024-08-02 00:05:00,Barbeque Nation,Pizza,,,
EVT2251,SES1355,Menu Opened,3,2024-08-02 00:05:00,Dominos,Pizza,,,
EVT2252,SES1355,Item Added to Cart,4,2024-08-02 00:08:00,Box8,South Indian,,,
EVT2253,SES1355,Order Placed,5,2024-08-02 00:11:00,Paradise Biryani,Biryani,775.99,,
EVT2254,SES1356,App Opened,1,2024-11-09 00:01:00,,,,,
EVT2255,SES1356,Restaurant Viewed,2,2024-11-09 00:03:00,Haldirams,South Indian,,,
EVT2256,SES1356,Order Placed,5,2024-11-09 00:11:00,Burger King,Fast Food,136.01,,
EVT2257,SES1356,Order Delivered,7,2024-11-09 00:15:00,Wow Momo,Beverages,315.5,Wallet,27
EVT2258,SES1357,App Opened,1,2024-06-15 00:03:00,,,,,
EVT2259,SES1357,Restaurant Viewed,2,2024-06-15 00:05:00,Chai Point,Fast Food,,,
EVT2260,SES1357,Menu Opened,3,2024-06-15 00:06:00,Faasos,South Indian,,,
EVT2261,SES1358,App Opened,1,2024-08-23 00:01:00,,,,,
EVT2262,SES1358,Menu Opened,3,2024-08-23 00:07:00,Barbeque Nation,South Indian,,,
EVT2263,SES1358,Order Delivered,7,2024-08-23 00:14:00,Chai Point,Fast Food,604.51,Credit Card,59
EVT2264,SES1359,App Opened,1,2024-09-04 00:01:00,,,,,
EVT2265,SES1359,Restaurant Viewed,2,2024-09-04 00:03:00,Burger King,Pizza,,,
EVT2266,SES1359,Menu Opened,3,2024-09-04 00:05:00,Burger King,Biryani,,,
EVT2267,SES1359,Item Added to Cart,4,2024-09-04 00:08:00,Barbeque Nation,North Indian,,,
EVT2268,SES1359,Payment Completed,6,2024-09-04 00:12:00,Chai Point,Desserts,111.62,Debit Card,
EVT2269,SES1360,App Opened,1,2024-06-01 00:00:00,,,,,
EVT2270,SES1361,App Opened,1,2024-06-27 00:00:00,,,,,
EVT2271,SES1361,Restaurant Viewed,2,2024-06-27 00:02:00,Box8,Chinese,,,
EVT2272,SES1361,Item Added to Cart,4,2024-06-27 00:07:00,Dominos,Desserts,,,
EVT2273,SES1361,Payment Completed,6,2024-06-27 00:13:00,Burger King,Fast Food,150.18,Wallet,
EVT2274,SES1362,App Opened,1,2024-06-25 00:00:00,,,,,
EVT2275,SES1362,Restaurant Viewed,2,2024-06-25 00:04:00,McDonalds,Fast Food,,,
EVT2276,SES1362,Menu Opened,3,2024-06-25 00:07:00,Wow Momo,North Indian,,,
EVT2277,SES1362,Item Added to Cart,4,2024-06-25 00:07:00,Barbeque Nation,South Indian,,,
EVT2278,SES1362,Order Placed,5,2024-06-25 00:08:00,Barbeque Nation,Pizza,575.88,,
EVT2279,SES1363,App Opened,1,2024-02-10 00:00:00,,,,,
EVT2280,SES1363,Restaurant Viewed,2,2024-02-10 00:04:00,Dominos,Fast Food,,,
EVT2281,SES1363,Menu Opened,3,2024-02-10 00:04:00,Box8,Beverages,,,
EVT2282,SES1363,Item Added to Cart,4,2024-02-10 00:06:00,McDonalds,South Indian,,,
EVT2283,SES1363,Order Placed,5,2024-02-10 00:08:00,McDonalds,North Indian,236.62,,
EVT2284,SES1363,Order Delivered,7,2024-02-10 00:13:00,Barbeque Nation,Pizza,618.13,Credit Card,39
EVT2285,SES1364,App Opened,1,2024-09-02 00:02:00,,,,,
EVT2286,SES1364,Restaurant Viewed,2,2024-09-02 00:03:00,Box8,Fast Food,,,
EVT2287,SES1364,Menu Opened,3,2024-09-02 00:05:00,Barbeque Nation,Pizza,,,
EVT2288,SES1364,Item Added to Cart,4,2024-09-02 00:08:00,Barbeque Nation,Beverages,,,
EVT2289,SES1364,Order Placed,5,2024-09-02 00:11:00,Paradise Biryani,Fast Food,331.18,,
EVT2290,SES1365,App Opened,1,2024-12-22 00:01:00,,,,,
EVT2291,SES1365,Restaurant Viewed,2,2024-12-22 00:05:00,McDonalds,Pizza,,,
EVT2292,SES1366,App Opened,1,2024-01-26 00:02:00,,,,,
EVT2293,SES1366,Restaurant Viewed,2,2024-01-26 00:03:00,Barbeque Nation,Pizza,,,
EVT2294,SES1366,Menu Opened,3,2024-01-26 00:04:00,Dominos,Chinese,,,
EVT2295,SES1367,App Opened,1,2024-06-18 00:00:00,,,,,
EVT2296,SES1367,Restaurant Viewed,2,2024-06-18 00:02:00,Paradise Biryani,North Indian,,,
EVT2297,SES1367,Menu Opened,3,2024-06-18 00:07:00,Paradise Biryani,Fast Food,,,
EVT2298,SES1367,Order Placed,5,2024-06-18 00:10:00,Barbeque Nation,Chinese,416.13,,
EVT2299,SES1367,Payment Completed,6,2024-06-18 00:10:00,Chai Point,Beverages,507.37,Cash on Delivery,
EVT2300,SES1368,App Opened,1,2024-10-08 00:01:00,,,,,
EVT2301,SES1368,Restaurant Viewed,2,2024-10-08 00:04:00,Box8,Fast Food,,,
EVT2302,SES1368,Menu Opened,3,2024-10-08 00:07:00,Barbeque Nation,North Indian,,,
EVT2303,SES1369,App Opened,1,2024-11-29 00:03:00,,,,,
EVT2304,SES1369,Restaurant Viewed,2,2024-11-29 00:04:00,Box8,Desserts,,,
EVT2305,SES1369,Item Added to Cart,4,2024-11-29 00:07:00,Barbeque Nation,Pizza,,,
